player_id,player_name,ip,pitches,batted_balls_allowed,k,xfip,whiff_rate,barrel_rate_allowed,qs,w,sv,era,whip
664285,Framber Valdez,75.7,1115,324,81,2.3811894273127754,0.23647294589178355,0.046296296296296294,7.0,0.0,0.0,,
573204,Caleb Thielbar,20.3,384,119,22,3.9038524590163934,0.2578947368421053,0.01680672268907563,0.0,0.0,0.0,,
489265,Sergio Romo,21.3,387,109,23,4.30046875,0.27976190476190477,0.027522935779816515,0.0,0.0,0.0,,
573124,Taylor Rogers,21.0,368,120,25,2.6033333333333335,0.22580645161290322,0.05,0.0,0.0,0.0,,
608648,Tyler Duffey,24.7,388,107,32,2.189864864864865,0.33695652173913043,0.018691588785046728,0.0,0.0,0.0,,
543507,Trevor May,24.0,422,99,38,2.3439583333333336,0.3869346733668342,0.06060606060606061,0.0,0.0,0.0,,
628317,Kenta Maeda,71.0,1077,318,85,2.3672535211267607,0.32368896925858953,0.03459119496855346,8.0,0.0,0.0,,
425844,Zack Greinke,71.0,1139,310,68,3.14274647887324,0.2532188841201717,0.05806451612903226,5.0,0.0,0.0,,
570666,Luis Cessa,23.7,392,126,17,4.234718309859155,0.25,0.023809523809523808,0.0,0.0,0.0,,
657611,Cam Hill,20.3,323,92,18,4.113606557377049,0.2777777777777778,0.07608695652173914,0.0,0.0,0.0,,
543037,Gerrit Cole,79.3,1308,343,107,2.647415966386555,0.3093415007656968,0.052478134110787174,8.0,0.0,0.0,,
664208,Phil Maton,23.0,391,100,33,2.548913043478261,0.34196891191709844,0.01,0.0,0.0,0.0,,
669456,Shane Bieber,81.0,1343,320,129,1.713703703703704,0.3605769230769231,0.040625,8.0,0.0,0.0,,
543272,Brad Hand,22.3,363,102,29,2.959179104477612,0.24203821656050956,0.0392156862745098,0.0,0.0,0.0,,
543867,Nik Turley,21.7,373,105,20,4.835846153846154,0.22641509433962265,0.02857142857142857,0.0,0.0,0.0,,
675916,James Karinchak,26.0,468,87,53,1.833846153846154,0.41578947368421054,0.011494252873563218,0.0,0.0,0.0,,
664129,Geoff Hartlieb,22.7,409,111,19,5.109558823529412,0.23391812865497075,0.018018018018018018,0.0,0.0,0.0,,
664141,JT Brubaker,46.3,804,230,47,3.616151079136691,0.2452316076294278,0.04782608695652174,1.0,0.0,0.0,,
621295,Nick Wittgren,23.7,377,111,28,3.0611267605633805,0.2737430167597765,0.05405405405405406,0.0,0.0,0.0,,
615698,Cal Quantrill,32.0,504,144,31,3.5807812500000002,0.2168141592920354,0.04861111111111111,0.0,0.0,0.0,,
621249,Duane Underwood,20.3,335,87,27,2.5378688524590167,0.3355263157894737,0.05747126436781609,0.0,0.0,0.0,,
641582,Matt Foster,28.3,436,134,31,3.289352941176471,0.27488151658767773,0.05970149253731343,0.0,0.0,0.0,,
676051,Codi Heuer,23.0,374,103,25,3.1682608695652177,0.3050847457627119,0.02912621359223301,0.0,0.0,0.0,,
461829,Gio Gonzalez,31.3,618,149,33,4.2925,0.30327868852459017,0.04697986577181208,0.0,0.0,0.0,,
622772,Jimmy Cordero,26.7,424,144,22,3.2989375,0.1990521327014218,0.034722222222222224,0.0,0.0,0.0,,
640470,Adbert Alzolay,20.7,387,102,29,3.175,0.25149700598802394,0.0196078431372549,0.0,0.0,0.0,,
625643,Reynaldo López,26.0,503,162,23,5.471923076923077,0.19736842105263158,0.04938271604938271,0.0,0.0,0.0,,
571656,Buck Farmer,21.7,341,120,14,3.6340000000000003,0.1927710843373494,0.05,0.0,0.0,0.0,,
596057,Daniel Norris,27.3,490,152,28,2.7184146341463418,0.25862068965517243,0.039473684210526314,0.0,0.0,0.0,,
605130,Scott Barlow,29.7,507,126,39,2.386573033707865,0.3628691983122363,0.047619047619047616,0.0,0.0,0.0,,
641729,Joe Jiménez,22.3,389,132,22,4.414850746268657,0.25888324873096447,0.05303030303030303,0.0,0.0,0.0,,
663903,Brady Singer,63.3,1071,302,61,3.5217368421052635,0.22666666666666666,0.026490066225165563,3.0,0.0,0.0,,
669373,Tarik Skubal,32.0,591,186,37,4.2,0.25675675675675674,0.04838709677419355,2.0,0.0,0.0,,
445276,Kenley Jansen,24.0,446,131,33,3.6050000000000004,0.2851063829787234,0.015267175572519083,0.0,0.0,0.0,,
660813,Brusdar Graterol,23.3,291,110,13,3.5845000000000002,0.1232876712328767,0.01818181818181818,0.0,0.0,0.0,,
595014,Blake Treinen,24.7,396,130,22,3.122297297297297,0.21782178217821782,0.007692307692307693,0.0,0.0,0.0,,
669160,Dustin May,55.0,866,295,44,3.5121818181818183,0.17464114832535885,0.03728813559322034,2.0,0.0,0.0,,
663776,Patrick Sandoval,37.0,598,178,33,3.1904054054054054,0.2676056338028169,0.05056179775280899,1.0,0.0,0.0,,
624647,Victor González,20.7,290,82,23,2.364274193548387,0.3146853146853147,0.0,0.0,0.0,0.0,,
628452,Raisel Iglesias,23.0,361,99,31,2.277391304347826,0.359375,0.030303030303030304,0.0,0.0,0.0,,
660896,Jorge Alcalá,22.7,403,108,26,3.4132352941176474,0.28804347826086957,0.027777777777777776,0.0,0.0,0.0,,
