player_id,player_name,pa,batted_balls,pitches_seen,barrels,r_plus_rbi,xwoba,ev90,chase_rate,sb,hr,r,rbi,avg
593934,Miguel Sanó,208,199,888,22,25.0,0.5573535353535354,109.68,0.27800829875518673,0,13,0.0,25.0,
592696,Eddie Rosario,233,294,841,11,44.0,0.3350662983425414,99.87,0.39478957915831664,0,13,0.0,44.0,
608324,Alex Bregman,185,215,762,5,22.0,0.3205648854961832,100.47999999999999,0.18295739348370926,0,6,0.0,22.0,
488726,Michael Brantley,193,221,739,7,24.0,0.34892465753424656,100.9,0.2,0,5,0.0,24.0,
514888,José Altuve,216,275,784,7,19.0,0.2995548387096774,100.12,0.347926267281106,0,5,0.0,19.0,
543807,George Springer,227,263,839,19,33.0,0.4419166666666666,104.12,0.2408256880733945,0,14,0.0,33.0,
455117,Martín Maldonado,169,181,711,7,26.0,0.38194318181818177,98.6,0.24119241192411925,0,6,0.0,26.0,
502210,Josh Reddick,214,277,849,7,26.0,0.33341216216216213,100.94,0.2552204176334107,0,4,0.0,26.0,
621043,Carlos Correa,224,271,894,9,25.0,0.36777777777777787,101.4,0.31643002028397565,0,5,0.0,25.0,
493329,Yuli Gurriel,234,300,804,7,26.0,0.33851052631578954,101.41000000000001,0.34467120181405897,0,6,0.0,26.0,
443558,Nelson Cruz,214,234,862,20,34.0,0.5012677165354331,105.34,0.30962343096234307,0,16,0.0,34.0,
596146,Max Kepler,200,242,786,7,24.0,0.3625220588235294,102.5,0.23774509803921567,0,9,0.0,24.0,
621439,Byron Buxton,139,184,460,13,28.0,0.4371041666666666,105.88000000000001,0.5043478260869565,0,13,0.0,28.0,
663656,Kyle Tucker,230,308,878,15,44.0,0.3772321428571428,102.66,0.2678185745140389,0,9,0.0,44.0,
650333,Luis Arráez,125,187,534,4,14.0,0.36357142857142855,97.84,0.23693379790940766,0,0,0.0,14.0,
503556,Marwin González,203,232,811,7,24.0,0.3543642857142857,101.39,0.26450116009280744,0,5,0.0,24.0,
641598,Mitch Garver,83,69,389,3,5.0,0.3841111111111111,106.62,0.15920398009950248,0,2,0.0,5.0,
680777,Ryan Jeffers,64,68,262,6,7.0,0.44870270270270274,104.97,0.23529411764705882,0,3,0.0,7.0,
592261,Delino DeShields,124,138,461,1,9.0,0.28721176470588233,96.6,0.24669603524229075,0,0,0.0,9.0,
571980,Tyler Naquin,145,187,537,9,22.0,0.4350210526315789,103.5,0.35842293906810035,0,4,0.0,22.0,
506702,Sandy León,82,90,357,2,4.0,0.3182444444444444,100.58000000000001,0.26903553299492383,0,2,0.0,4.0,
647304,Josh Naylor,108,151,389,5,7.0,0.36070786516853937,103.4,0.2760416666666667,0,2,0.0,7.0,
