player_id,player_name,side,statcast_value,traditional_value,value_delta,statcast_rank,traditional_rank,rank_delta
519203,Anthony Rizzo,hitting,0.2504573644637388,0.38431810422613427,-0.1338607397623955,202,88,-114
641745,Brad Keller,pitching,0.24553306742308667,-0.0247270617664009,0.27026012918948755,203,328,125
608717,Chris Stratton,pitching,0.23124555429983937,0.015661514468984658,0.21558403983085472,204,289,85
628711,Julio Urías,pitching,0.22117678114694456,0.076244378822063,0.14493240232488155,205,229,24
664034,Ty France,hitting,0.22116846122759978,-0.013038155597000273,0.23420661682460006,206,319,113
547179,Michael Lorenzen,pitching,0.21914642127348843,-0.0247270617664009,0.24387348303988934,207,328,121
657557,Paul DeJong,hitting,0.21772376827806858,0.009409782806083351,0.20831398547198524,208,296,88
502043,Kyle Gibson,pitching,0.2137804347713553,0.19741010752821966,0.01637032724313564,209,162,-47
600524,Renato Núñez,hitting,0.21299400874057503,0.5178209926293782,-0.30482698388880314,210,54,-156
668804,Bryan Reynolds,hitting,0.2110750286839853,0.07556885600007636,0.13550617268390897,211,236,25
542583,Jesús Aguilar,hitting,0.20126056550018512,0.3823504408547952,-0.18108987535461007,212,89,-123
425783,Shin-Soo Choo,hitting,0.197238903427732,-0.08746970293552639,0.2847086063632584,213,404,191
642546,Jonathan Hernández,pitching,0.19599734448829303,-0.06511563800178646,0.2611129824900795,214,369,155
622251,Josh Staumont,pitching,0.19515318787356345,-0.0045327736487081206,0.19968596152227158,215,307,92
607043,Brandon Nimmo,hitting,0.19074794839053222,0.08777665688728772,0.1029712915032445,216,220,4
622088,Tejay Antone,pitching,0.1828185948475753,0.076244378822063,0.10657421602551229,217,229,12
605538,Matt Wisler,pitching,0.18030267048268342,-0.0247270617664009,0.20502973224908433,218,328,110
457918,J. A. Happ,pitching,0.1795738505778466,0.035855802586677435,0.14371804799116916,219,273,54
592669,Hunter Renfroe,hitting,0.17221484633855355,0.2090717444033202,-0.036856898064766636,220,157,-63
453568,Charlie Blackmon,hitting,0.17214676449664823,0.44457418730611,-0.27242742280946175,221,74,-147
669256,Nick Solak,hitting,0.1657859466961897,-0.03745375737142303,0.20323970406761274,222,347,125
600474,Pedro Severino,hitting,0.16483104158715697,0.016497514935358597,0.1483335266517984,223,288,65
547888,Masahiro Tanaka,pitching,0.16451055632235914,0.05605009070437021,0.10846046561798893,224,254,30
571510,Matt Boyd,pitching,0.1631169590041392,0.22770153970475882,-0.06458458070061962,225,148,-77
592444,JaCoby Jones,hitting,0.16224196031443744,-0.08746970293552639,0.24971166324996383,226,404,178
650489,Willi Castro,hitting,0.16218300330287047,0.09801679440315998,0.06416620889971049,227,213,-14
621111,Walker Buehler,pitching,0.1608111531908194,0.04595294664552382,0.11485820654529558,228,266,38
518934,DJ LeMahieu,hitting,0.15776157597929447,0.35478243369377543,-0.19702085771448097,229,99,-130
